Question,Answers,Comment,Instructions,Render as
"重箱読み
毒虫",どくむし,毒を持った虫。「毒」には定着した訓読みがないので、重箱読みを生みやすい。,重箱読み,Text
"重箱読み
帳尻",ちょうじり,帳簿の最後。,重箱読み,Text
"重箱読み
半田",はんだ,溶接に用いる、錫と鉛の合金。語源には諸説がある。,重箱読み,Text
"湯桶読み
子機",こき,親子電話で、無線で親機とつながっている電話機。,湯桶読み,Text
"重箱読み
仕種",しぐさ,動作。「し」は動詞「する」の活用形。この種の「し」に「仕」を当てた結果、重箱読みになる例は多い。「仕草」とも書く。,重箱読み,Text
"湯桶読み
敷布",しきふ,シーツ。敷き布団。,湯桶読み,Text
"重箱読み
十手",じって,江戸時代の捕り物道具の１つ。,重箱読み,Text
"湯桶読み
手相",てそう,てのひらに現れている筋などの形。,湯桶読み,Text
"湯桶読み
若衆",わかしゅ,若い人々。,湯桶読み,Text
"湯桶読み
姐御",あねご,「姉御あねゴ」と同じ。,湯桶読み,Text
"重箱読み
毒矢",どくや,毒が塗ってある矢。「毒」には定着した訓読みがないので、重箱読みを生みやすい。ちなみに、「矢」の音読みはシ。,重箱読み,Text
"重箱読み
本腰",ほんごし,本気で取り組む姿勢。,重箱読み,Text
"重箱読み
変顔",へんがお,変な顔。特に、笑わせることを目的に、わざとおもしろい顔をすること。,重箱読み,Text
"湯桶読み
今一",いまいち,少し足りないこと。「今一ついまひとつ」から生じたことば。,湯桶読み,Text
"湯桶読み
結納",ゆいのう,婚約の証として、男性側から女性側に金品を渡すこと。語源は、婚約を「言い納いれ」ることで、「ゆい納れ」が「結い納れ」となって生まれたことばだという。,湯桶読み,Text
"重箱読み
縁組",えんぐみ,夫婦や親子などになること。「浅からぬ縁」「ご縁がございましたら……」など、「縁」を１文字だけでエンと音読みして、「人間同士の関係」という意味で使うことは多い。,重箱読み,Text
"湯桶読み
囃子",はやし,日本芸能のＢＧＭ。語源としては「囃す」の活用形で、「し」を「子」と書くのは当て字。,湯桶読み,Text
"湯桶読み
揚句",あげく,「挙句あげク」と同じ。,湯桶読み,Text
"湯桶読み
厭味",いやみ,「嫌味いやミ」と同じ。,湯桶読み,Text
"湯桶読み
屋号",やごう,屋敷や商店、また役者の家などに付ける呼び名。,湯桶読み,Text
"重箱読み
絵姿",えすがた,人の姿を描いた絵。「絵」をエと読むのはほとんど訓読み化してしまった音読みで、多くの重箱読み・湯桶読みを生み出す。,重箱読み,Text
"重箱読み
地毛",じげ,その人本来の髪の毛。「そのもの本来」を意味する「地＝ジ」は、多くの重箱読み・湯桶読みを生み出す。,重箱読み,Text
"重箱読み
庄屋",しょうや,江戸時代、主に関西で、村の代表を指したことば。,重箱読み,Text
"湯桶読み
片面",かためん,２つある面のうち一方。,湯桶読み,Text
"湯桶読み
係官",かかりかん,ある仕事を担当している役人。,湯桶読み,Text
"重箱読み
別枠",べつわく,決まったものの他に設定された、範囲や基準。「枠」は日本で作られた漢字なので、音読みは存在しない。,重箱読み,Text
"湯桶読み
呆気",あっけ,びっくりして対応ができないこと。「あっ」は、「呆」の訓読み「あきれる」が変化したもの。「け」は、ほかのことばの後について状態を表すことばで、「気」と書くのは当て字。,湯桶読み,Text
"湯桶読み
四輪",よんりん,４つの車輪。特に、バイクに対して自動車を指す。「四」を「よん」と読むのは、訓読み「よ」が変化したもの。,湯桶読み,Text
"湯桶読み
髪質",かみしつ,髪の毛の性質。二文字とも音読みでハツシツと読むのが正式かもしれないが、シャンプーのＣＭなどでは「かみシツ」と読んでいる。,湯桶読み,Text
"湯桶読み
消印",けしいん,郵便を受け付けたことの証拠として、郵便局で切手の上に押すはんこ。,湯桶読み,Text
"重箱読み
禅寺",ぜんでら,禅宗のお寺。,重箱読み,Text
"重箱読み
美肌",びはだ,美しい肌。また、肌を美しくすること。,重箱読み,Text
"重箱読み
反物",たんもの,和服の織物。,重箱読み,Text
"重箱読み
胴着",どうぎ,和服の防寒着。また、剣道で胴に付ける防具。「胴衣」とも書く。,重箱読み,Text
"湯桶読み
敵役",かたきやく,お芝居で、悪人を演ずる役。また、人から嫌われるような役どころ。,湯桶読み,Text
"湯桶読み
酒代",さかだい,お酒の代金。,湯桶読み,Text
"重箱読み
絵心",えごころ,絵をうまく書いたり鑑賞したりする才能。「絵」をエと読むのはほとんど訓読み化してしまった音読みで、多くの重箱読み・湯桶読みを生み出す。,重箱読み,Text
"湯桶読み
金棒",かなぼう,「鉄棒かなボウ」と同じ。,湯桶読み,Text
"湯桶読み
稲作",いなさく,イネを栽培すること。,湯桶読み,Text
"湯桶読み
肘鉄",ひじてつ,「肘鉄砲ひじテッポウ」の略。肘で人を突くこと。,湯桶読み,Text
"湯桶読み
若僧",わかぞう,「若造わかゾウ」と同じ。２文字とも音読みでニャクソウ、ジャクソウと読むと、「若いお坊さん」を指すことになる。,湯桶読み,Text
"重箱読み
厄日",やくび,災難が降りかかる可能性が高いという日。,重箱読み,Text
"重箱読み
極細",ごくぼそ,非常に細いこと。,重箱読み,Text
"重箱読み
一端",いっぱし,人並みであること。２文字とも音読みでイッタンと読むと、「社会問題の一端を指摘する」のように、「全体をうかがわせるある一部分」を指すまったく違ったことばとなる。,重箱読み,Text
"湯桶読み
蒔絵",まきえ,漆工芸の１つ。「絵」をエと読むのはほとんど訓読み化した音読みで、多くの重箱読み・湯桶読みを生み出す。,湯桶読み,Text
"重箱読み
絵巻",えまき,ストーリーのある絵を描いた巻物。「絵」をエと読むのはほとんど訓読み化してしまった音読みで、多くの重箱読み・湯桶読みを生み出す。,重箱読み,Text
"重箱読み
天丼",てんどん,てんぷらを載せた丼。「てんぷら」はポルトガル語からの外来語だと言われ、「天麩羅」「天婦羅」「天ぷら」などと書くのは当て字。なお、「丼」にドンという音読みがあると考える説もある。,重箱読み,Text
"湯桶読み
端役",はやく,お芝居で、重要でない役。,湯桶読み,Text
"湯桶読み
荷駄",にだ,馬に載せて運ぶ荷物。「荷」の音読みカは、なぜか使われることが少ない。,湯桶読み,Text
"重箱読み
雁首",がんくび,「雁首をそろえる」のように、人間の頭をたくさんひとまとめにして表現する場合に用いる。ちなみに、「雁」の訓読みは「かり」。,重箱読み,Text
"重箱読み
雑木",ぞうき,さまざまな種類の樹木。また、木材としてはあまり役に立たない木。２文字とも音読みでザツボク、ゾウボクと読むこともある。,重箱読み,Text
"湯桶読み
大台",おおだい,重要な区切りとなる数を指す。「100万円の大台に乗る」のような使い方をする。,湯桶読み,Text
"湯桶読み
石工",いしく,石を加工する職人。２文字とも音読みでセッコウと読むこともある。,湯桶読み,Text
"重箱読み
雑煮",ぞうに,日本料理の汁ものの１つ。,重箱読み,Text
"湯桶読み
鈴蘭",すずらん,草花の一種。,湯桶読み,Text
"重箱読み
投網",とあみ,トは「投」の音読みトウが変化したもの。魚を獲るために、投げ広げて使う網。２文字とも訓読みで「なげあみ」と読むこともある。,重箱読み,Text
"重箱読み
半時",はんとき,昔の時間の測り方で、「一時イッとき」の半分。約１時間。,重箱読み,Text
"重箱読み
地金",じがね,メッキする際に、メッキされる側の金属。また、材料となる金属。「そのもの本来」を意味する「地＝ジ」は、多くの重箱読み・湯桶読みを生み出す。,重箱読み,Text
"重箱読み
茶釜",ちゃがま,お茶をたてるときに使う釜。,重箱読み,Text
"重箱読み
菜箸",さいばし,料理を作ったり取り分けたりするときに使うおはし。,重箱読み,Text
"重箱読み
稚児",ちご,幼い子どものこと。ただし、語源としては「乳子ちご」で、「稚児」と書くのは当て字。,重箱読み,Text
"湯桶読み
手燭",てしょく,手で持ち運ぶことができる明かり。,湯桶読み,Text
"重箱読み
馬子",まご,昔、荷物を馬に載せて運ぶのを職業とする人を指したことば。なお、「馬」をマと読むのは訓読みだと考える説もある。,重箱読み,Text
"重箱読み
昨夕",さくゆう,きのうの夕方。「夕」の音読みはセキなので、２文字とも音読みでサクセキと読むこともある。,重箱読み,Text
"重箱読み
福引",ふくびき,賞品を出す、くじ引きの一種。,重箱読み,Text
"重箱読み
蛇腹",じゃばら,ヘビの腹のようにくねくね曲がったり伸び縮みするように作られた、筒状の器具。,重箱読み,Text
"湯桶読み
薄茶",うすちゃ,抹茶の一種。また、薄い茶色。,湯桶読み,Text
"重箱読み
県境",けんざかい,県と県との境界。,重箱読み,Text
"重箱読み
難癖",なんくせ,非難するべき悪いところ。,重箱読み,Text
"湯桶読み
鉄棒",かなぼう,鉄製の棒。２文字とも音読みでテツボウと読むと、特に体操器具の１つを表すことが多い。,湯桶読み,Text
"湯桶読み
小勢",こぜい,人数が少ないこと。２文字とも音読みでショウゼイと読むこともある。,湯桶読み,Text
"湯桶読み
山家",やまが,山里にある家。２文字とも音読みでサンカと読むこともある。,湯桶読み,Text
"重箱読み
陣屋",じんや,江戸時代、代官などの館。,重箱読み,Text
"重箱読み
両袖",りょうそで,左右の袖。,重箱読み,Text
"重箱読み
地声",じごえ,その人本来の声。「そのもの本来」を意味する「地＝ジ」は、多くの重箱読み・湯桶読みを生み出す。,重箱読み,Text
"湯桶読み
山師",やまし,鉱山を掘り当てようとする人。転じて、偶然に頼って成功しようとする人。また、詐欺師。,湯桶読み,Text
"湯桶読み
更紗",さらさ,綿布の一種。語源はポルトガル語で、「更紗」と書くのは当て字。,湯桶読み,Text
"重箱読み
仕置",しおき,罰すること。語源は「○○し置く」なので、「仕」を書くのは当て字。この種の「し」に「仕」を当てた結果、重箱読みになる例は多い。,重箱読み,Text
"湯桶読み
片棒",かたぼう,かごを担ぐ２人組のうち、一方を指す。,湯桶読み,Text
"重箱読み
碁石",ごいし,囲碁の駒。,重箱読み,Text
"重箱読み
胴元",どうもと,賭博の元締め。また、ものごとの元締め。,重箱読み,Text
"湯桶読み
枠内",わくない,一定の範囲の内側。「枠」は日本で作られた漢字なので、音読みは存在しない。,湯桶読み,Text
"湯桶読み
小用",こよう,ちょっとした用。また、小便をすることを遠回しにいうことば。２文字とも音読みでショウヨウと読むことも多い。,湯桶読み,Text
"湯桶読み
紙製",かみせい,紙で作ること。また、紙でできていること。２文字とも音読みで「シセイ」と読むこともある。「○製」という熟語には、湯桶読みになるものが多い。,湯桶読み,Text
"重箱読み
銀紙",ぎんがみ,銀色の紙。,重箱読み,Text
"湯桶読み
梅酒",うめしゅ,梅を漬けて作った果実酒。,湯桶読み,Text
"重箱読み
茶柱",ちゃばしら,お茶を入れたときに、茶の葉がお茶の中に縦になって浮かんでいること。,重箱読み,Text
"重箱読み
鉄色",てついろ,鉄のような色。緑がかった暗い青色。,重箱読み,Text
"重箱読み
地酒",じざけ,その土地で造られたお酒。「その土地」を指す「地＝ジ」は、重箱読みを生むことが多い。,重箱読み,Text
"重箱読み
激安",げきやす,尋常でないくらいに安いこと。,重箱読み,Text
"重箱読み
仏間",ぶつま,仏像や位牌を置いてある部屋。部屋を指す「間＝ま」は、多くの重箱読みを生む。,重箱読み,Text
"湯桶読み
一役",ひとやく,１つの役割。,湯桶読み,Text
"湯桶読み
下絵",したえ,下準備として描いた絵。「絵」をエと読むのはほとんど訓読み化した音読みで、多くの重箱読み・湯桶読みを生み出す。,湯桶読み,Text
"重箱読み
気付",きづけ,郵便の宛先に添えることばで、相手の住所ではなく、勤め先や関係先などに送る場合に使う。「気附」とも書く。「気」をキと読むのはほとんど訓読み化してしまった音読みで、多くの重箱読みを生む。,重箱読み,Text
"湯桶読み
熱燗",あつかん,お酒を熱く温めること。「燗」の本来の音読みはラン。カンと読むのは、「間カン」に影響された慣用的な音読み。,湯桶読み,Text
"重箱読み
洋間",ようま,西洋風の部屋。部屋を指す「間＝ま」は、多くの重箱読みを生む。,重箱読み,Text
"湯桶読み
斯様",かよう,「このよう（な）」「このよう（に）」の古い言い方。,湯桶読み,Text
"重箱読み
番手",ばんて,「一番手」「二番手」のように用いる。登場する順番。,重箱読み,Text
"重箱読み
鉄兜",てつかぶと,鉄製のかぶと。,重箱読み,Text
"湯桶読み
雨具",あまぐ,雨に濡れないために使う道具。,湯桶読み,Text
"重箱読み
縁先",えんさき,「縁側エンがわ」のすぐ外。,重箱読み,Text
"重箱読み
本箱",ほんばこ,書物を入れておく箱。,重箱読み,Text
"重箱読み
欄間",らんま,日本建築で、鴨居と天上の間を空け、格子や透かし彫りなどを取り付けるもの。,重箱読み,Text
"湯桶読み
端数",はすう,余った数。,湯桶読み,Text
"重箱読み
欲深",よくふか,欲望が強いこと。「ヨクぶか」と読むこともある。,重箱読み,Text
"重箱読み
金縁",きんぶち,金色の縁取り。,重箱読み,Text
"重箱読み
土橋",どばし,上面に土を敷きつめた橋。２文字とも訓読みで「つちはし」「つちばし」と読むこともある。,重箱読み,Text
"湯桶読み
喪主",もしゅ,お葬式を行う際の主人。２文字とも音読みでソウシュと読むこともあるが、あまり用いられない。,湯桶読み,Text
"重箱読み
幕下",まくした,相撲の力士の地位の１つ。２文字とも音読みでバクカ、バッカと読むと、「将軍や大将の直属の部下」を指す別のことばとなる。,重箱読み,Text
"湯桶読み
宮家",みやけ,「○○宮」と呼ばれる皇族。,湯桶読み,Text
"重箱読み
角煮",かくに,角切り肉を煮た料理。「芋煮いもに」「佃煮つくだに」「旨煮うまに」のように、「煮」は訓読みで読む熟語になることが多いが、「角」は訓読みで「かど」「すみ」と読むと意味が違ってしまうので、「角煮」は重箱読みせざるをえない。,重箱読み,Text
"湯桶読み
宿帳",やどちょう,宿泊客の名簿。,湯桶読み,Text
"湯桶読み
早番",はやばん,交替で働くときに、早い時間に勤務すること。,湯桶読み,Text
"重箱読み
仕手",して,大きな利益を上げることをねらって、大量の株式の売買をする人。本来は、「何かをする人」のことを広く指す。「し」は動詞「する」の活用形。この種の「し」に「仕」を当てた結果、重箱読みになる例は多い。,重箱読み,Text
"湯桶読み
妹御",いもうとご,「妹」を敬った言い方。「妹御前いもうとゴゼ」の略。,湯桶読み,Text
"重箱読み
欲目",よくめ,願望に引きずられて、現実以上に評価すること。,重箱読み,Text
"重箱読み
定宿",じょうやど,「常宿ジョウやど」と同じ。,重箱読み,Text
"湯桶読み
若党",わかとう,若い侍。また、身分のあまり高くない武士をも指す。,湯桶読み,Text
"湯桶読み
遅番",おそばん,交替で働くときに、遅い時間に勤務すること。,湯桶読み,Text
"湯桶読み
赤地",あかじ,布や紙などで、基本となる色が赤いこと。「そのもの本来」を意味する「地＝ジ」は、多くの重箱読み・湯桶読みを生み出す。,湯桶読み,Text
"湯桶読み
男役",おとこやく,男性を演じる役柄。,湯桶読み,Text
"湯桶読み
元栓",もとせん,ガスや水道などで、供給元の配管に付いている栓。,湯桶読み,Text
"湯桶読み
強味",つよみ,有利であること。有利な点。「み」は、ほかのことばの後に付いて状態や感じを表すことばで、「味」と書くのは当て字。,湯桶読み,Text
"湯桶読み
焦茶",こげちゃ,黒みが強い茶色。,湯桶読み,Text
"湯桶読み
落度",おちど,間違い、ミス。本来は「越度」と書くことばで、権限を越えることをいうらしい。「越」をオチと読むのは、古い特殊な音読み。「落度」と書くのは、もとはといえば当て字。,湯桶読み,Text
"重箱読み
金星",きんぼし,相撲で、平幕の力士が横綱から挙げる勝利。２文字とも音読みでキンセイと読むと、惑星の１つを指す別のことばとなる。,重箱読み,Text
"湯桶読み
瓦版",かわらばん,江戸時代、速報記事を伝えた印刷物。もとは粘土に文字を彫り、焼いて瓦のように固めて、墨を塗って印刷したという。,湯桶読み,Text
"重箱読み
美事",みごと,すばらしいこと。よくできていること。ふつうは「見事」と書いて、２文字とも訓読みになる。「み」を「美」と書くのは当て字。２文字とも訓読みで「びじ」と読むと、「りっぱな行い」という意味の別のことばとなる。,重箱読み,Text
"湯桶読み
赤線",あかせん,赤い線。,湯桶読み,Text
"湯桶読み
手帖",てちょう,「手帳てチョウ」と同じ。,湯桶読み,Text
"湯桶読み
内幕",うちまく,内側の幕。また、外からは知ることができない事情。,湯桶読み,Text
"重箱読み
無印",むじるし,印が付いていないこと。また、商品で、これといったブランドがないこと。,重箱読み,Text
"重箱読み
仕舞",しまい,何かが終わること、何かを終わらせること。動詞「しまう」が変化したもので、「仕舞」と書くのは当て字。,重箱読み,Text
"湯桶読み
然様",さよう,「そのよう（な）」「そのよう（に）」の古い言い方。,湯桶読み,Text
"湯桶読み
屑鉄",くずてつ,そのままではもう使い道のない鉄。,湯桶読み,Text
"湯桶読み
野菊",のぎく,野生の菊。「菊」には定着した訓読みは存在しない。,湯桶読み,Text
"湯桶読み
呼鈴",よびりん,合図のために鳴らすベル。「鈴」をリンと読むのは、比較的新しい時代の中国語に基づく、特殊な音読み。,湯桶読み,Text
"重箱読み
貫目",かんめ,ものの重さ。「貫＝カン」は、昔の重さの単位で、3.75キロ。,重箱読み,Text
"湯桶読み
湯煎",ゆせん,容器に入れたものを、容器ごと湯につけて熱すること。,湯桶読み,Text
"湯桶読み
敷金",しききん,不動産を借りるときに支払う保証金。２文字とも訓読みで「しきがね」と読むこともある。,湯桶読み,Text
"重箱読み
半値",はんね,半分の値段。,重箱読み,Text
"湯桶読み
頭金",あたまきん,分割払いで、最初にまとめて支払うお金。,湯桶読み,Text
"重箱読み
番傘",ばんがさ,実用的で質素な和傘。,重箱読み,Text
"重箱読み
肉色",にくいろ,肉の色。また、肌の色。,重箱読み,Text
"重箱読み
中背",ちゅうぜい,中くらいの背の高さ。,重箱読み,Text
"湯桶読み
底意",そこい,心の底で本当に考えていること。,湯桶読み,Text
"重箱読み
度肝",どぎも,精神力のこと。「度胆」とも書く。「ど」は意味を強めることばで、「度」と書くのは当て字。,重箱読み,Text
"湯桶読み
下役",したやく,部下のこと。,湯桶読み,Text
"湯桶読み
青地",あおじ,布や紙などで、基本となる色が青いこと。「そのもの本来」を意味する「地＝ジ」は、多くの重箱読み・湯桶読みを生み出す。,湯桶読み,Text
"湯桶読み
木地",きじ,木材の材質。また、白木のままの器具。「そのもの本来」を意味する「地＝ジ」は、多くの重箱読み・湯桶読みを生み出す。,湯桶読み,Text
"湯桶読み
女衆",おんなしゅう,女の人たち。「おんなシュ」とも読む。,湯桶読み,Text
"湯桶読み
太字",ふとじ,線が太い文字。,湯桶読み,Text
"重箱読み
阿漕",あこぎ,三重県の地名「阿漕ヶ浦」から生じたことばで、ここで密漁がたびたび行われたという伝説から、貪欲でしつこいことを表す。,重箱読み,Text
"重箱読み
座頭",ざがしら,ある集まりのトップ。２文字とも音読みでザトウと読むと、「目の見えない人」を指す別のことばとなる。,重箱読み,Text
"湯桶読み
荒行",あらぎょう,激しい苦しみを伴う修行。,湯桶読み,Text
"湯桶読み
毛唐",けとう,外国人をおとしめて呼ぶことば。,湯桶読み,Text
"湯桶読み
株券",かぶけん,資本金を調達するため、会社が発行する有価証券。「株」の音読み「しゅ」は、ほとんど使われることがない。,湯桶読み,Text
"湯桶読み
早弁",はやべん,昼食用の弁当を、昼食時間より早く食べること。特に高校生がすることが多く、マンガなどでは高校生活の象徴のような扱いがされている。休み時間に食べることもあるが、授業中に教科書で隠しながら敢行するのが、王道であろう。,湯桶読み,Text
"湯桶読み
小紋",こもん,細かい模様をたくさん散らして染めた染め物。,湯桶読み,Text
"重箱読み
炉端",ろばた,囲炉裏のそば。,重箱読み,Text
"湯桶読み
濃茶",こいちゃ,抹茶の一種。また、濃い茶色。,湯桶読み,Text
"湯桶読み
猿楽",さるがく,能や狂言の前身となった芸能。「申楽」とも書く。,湯桶読み,Text
"湯桶読み
赤帽",あかぼう,赤い帽子。また、赤い帽子をかぶっていたところから、鉄道で旅客の荷物を運ぶ手伝いをする人。,湯桶読み,Text
"重箱読み
石高",こくだか,昔、土地の生産量を表した単位。「石＝コク」は、穀物の量の単位で、１石は約180リットル。,重箱読み,Text
"湯桶読み
仮免",かりめん,「仮免許かりメンキョ」の略。,湯桶読み,Text
"重箱読み
円高",えんだか,外国の通貨に対して、日本の円の価値が高いこと。当たり前のことだが、通貨を表す「円」は、必ず音読みする。,重箱読み,Text
"重箱読み
番付",ばんづけ,さまざまなものを組み合わせ、順番を付けて記した一覧表。,重箱読み,Text
"重箱読み
厄年",やくどし,災難が降りかかる可能性が高いという年。,重箱読み,Text
"湯桶読み
型式",かたしき,商品のモデル。湯桶読みするのは、２文字とも音読みでケイシキと読むと、「形式」と区別しにくくなるからかと思われる。,湯桶読み,Text
"湯桶読み
鷹匠",たかじょう,鷹を使って狩りをする人。,湯桶読み,Text
"湯桶読み
錦絵",にしきえ,多色刷りの浮世絵。「絵」をエと読むのは、ほとんど訓読み化した音読みで、多くの重箱読み・湯桶読みを生み出す。,湯桶読み,Text
"湯桶読み
足代",あしだい,交通費。２文字とも訓読みで「あししろ」と読むと、「足場」を指す別のことばとなる。,湯桶読み,Text
"重箱読み
飯場",はんば,工事現場近くに設けられた、作業員たちの宿泊所。,重箱読み,Text
"重箱読み
福袋",ふくぶくろ,正月の売り出しなどで、中に何が入っているか明らかにしないままで売り出す袋。,重箱読み,Text
"重箱読み
番屋",ばんや,番人がいる小屋。,重箱読み,Text
"重箱読み
地鶏",じどり,その土地で育てられた鶏。「地鳥」とも書く。「その土地」を指す「地＝ジ」は、重箱読みを生むことが多い。,重箱読み,Text
"湯桶読み
黒蜜",くろみつ,黒砂糖を水に溶いてつくった調味料。,湯桶読み,Text
"重箱読み
主筋",しゅうすじ,主君の血筋、主君の関係者。シュウは、「主」の音読みシュが変化したもの。「シュすじ」と読むこともある。,重箱読み,Text
"湯桶読み
掛軸",かけじく,床の間などに飾るために、書や絵画などの上下に軸を付けて吊るせるように仕立てたもの。,湯桶読み,Text
"湯桶読み
頭分",かしらぶん,ある仲間の中心人物。,湯桶読み,Text
"湯桶読み
若気",わかげ,若者によく見られる、血気にはやったり考えが至らない気分。「わかギ」と読むこともあるが、あまり用いられない。,湯桶読み,Text
"湯桶読み
組曲",くみきょく,いくつかの曲を組み合わせてできあがっている曲。,湯桶読み,Text
"湯桶読み
初産","ういざん,はつざん",初めての出産。「はつザン」と読んだり、２文字とも音読みでショザンと読んだりもする。,湯桶読み,Text
"湯桶読み
畑作",はたさく,畑で耕作すること。また、畑で作る作物。「畑」は日本で作られた漢字なので、音読みは存在しない。,湯桶読み,Text
"重箱読み
半襟",はんえり,和服の襟の一種。「半衿」とも書く。,重箱読み,Text
"重箱読み
中火",ちゅうび,中くらいの強さの火。,重箱読み,Text
"湯桶読み
船賃",ふなちん,船の利用代金。「舟賃」とも書く。,湯桶読み,Text
"重箱読み
骨壺",こつつぼ,遺骨を納める壺。,重箱読み,Text
"湯桶読み
見世",みせ,商品を並べてお客に見せて売る場所。お店。語源は「見せる」で、「せ」を「世」と書くのは当て字。,湯桶読み,Text
"湯桶読み
小作",こさく,お金を払って土地を借り、農業を営むこと。,湯桶読み,Text
"湯桶読み
小兵",こひょう,体格が小さいこと。なお、体格が大きいことは「大兵」と書いてダイヒョウ、タイヒョウと読み、「おおヒョウ」とは読まない。,湯桶読み,Text
"湯桶読み
喪中",もちゅう,喪に服しているあいだ。,湯桶読み,Text
"重箱読み
金高",きんだか,お金の額や量。２文字とも訓読みで「かねだか」と読んでも、意味は同じ。,重箱読み,Text
"重箱読み
茶壺",ちゃつぼ,お茶の葉を入れておく壺。,重箱読み,Text
"重箱読み
脾腹",ひばら,脇腹のこと。,重箱読み,Text
"重箱読み
円安",えんやす,外国の通貨に対して、日本の円の価値が安いこと。当たり前のことだが、通貨を表す「円」は、必ず音読みする。,重箱読み,Text
"重箱読み
死出",しで,「死出の旅路」のように用いて、亡くなることを表す。「死」を「しぬ」と読むのは訓読みなので、２文字とも訓読みで読む熟語だと考えることもできる。,重箱読み,Text
"湯桶読み
船便",ふなびん,船がある航路を行き来していること。２文字とも音読みでセンビンと読むこともある。,湯桶読み,Text
"重箱読み
逆玉",ぎゃくたま,「逆玉の輿ギャクたまのこし」の略。男性が、自分よりも財産のある家の女性と結婚すること。,重箱読み,Text
"重箱読み
地虫",じむし,昆虫の一種。,重箱読み,Text
"湯桶読み
殿御",とのご,女性から見て、男性を敬って呼ぶことば。,湯桶読み,Text
"重箱読み
気儘",きまま,「気」をキと読むのはほとんど訓読み化してしまった音読みで、多くの重箱読みを生む。,重箱読み,Text
"重箱読み
洋傘",ようがさ,西洋風の傘。２文字とも音読みでヨウサンと読むこともある。,重箱読み,Text
"重箱読み
勘所",かんどころ,重要なポイント。「肝所」「甲所」と書くこともあるが、これらも重箱読みである。,重箱読み,Text
"重箱読み
粗品",そしな,プレゼントなどをへりくだっていう言い方。２文字とも音読みでソヒンと読むと、ほんとうに「粗末な品物」という意味になることもある。,重箱読み,Text
"湯桶読み
夕景",ゆうけい,夕方の景色。２文字とも音読みでセキケイ、セッケイと読まれることもある。,湯桶読み,Text
"重箱読み
金時",きんとき,あずきのこと。もともとは、坂田金時という、平安時代の武将の名前。幼名の金太郎で有名。顔が赤かったところから、赤いお豆のあずきを指すようになった。,重箱読み,Text
"湯桶読み
相図",あいず,「相図あいズ」と同じ。,湯桶読み,Text
"重箱読み
茶目",ちゃめ,いたずらをすること。,重箱読み,Text
"湯桶読み
宿賃",やどちん,宿泊料。,湯桶読み,Text
"湯桶読み
責苦",せめく,苦しみを与えられること。,湯桶読み,Text
"湯桶読み
御茶",おちゃ,「茶」のていねいな言い方。,湯桶読み,Text
"湯桶読み
広縁",ひろえん,幅の広い縁側。,湯桶読み,Text
"重箱読み
台場",だいば,幕末に造られた、海防のための砲台。,重箱読み,Text
"湯桶読み
建具",たてぐ,日本家屋で、戸や障子・ふすまなど、開け閉めできる仕切りを指すことば。,湯桶読み,Text
"重箱読み
猟場",りょうば,狩猟をする場所。,重箱読み,Text
"重箱読み
質草",しちぐさ,「質種シチぐさ」と同じ。,重箱読み,Text
"湯桶読み
水牢",みずろう,水浸しにした牢屋。,湯桶読み,Text
"湯桶読み
辻堂",つじどう,道端に建ててあるお堂。「辻」は日本で作られた漢字なので、音読みはない。,湯桶読み,Text
"湯桶読み
今様",いまよう,「今風いまフウ」と同じ。,湯桶読み,Text
"湯桶読み
縦軸",たてじく,垂直方向にとった軸。また、時間や物語などの流れに沿った軸。,湯桶読み,Text
"湯桶読み
足駄",あしだ,歯が長い、高い下駄。,湯桶読み,Text
"重箱読み
瓶詰",びんづめ,食料品などをビンに詰めたもの。,重箱読み,Text
"重箱読み
直火",じかび,直接、火に当てること。ジカは「直」の古い特殊な音読み。,重箱読み,Text
"湯桶読み
閑人",ひまじん,「暇人ひまジン」と同じ。,湯桶読み,Text
"重箱読み
字引",じびき,「辞書」のやや古めかしい言い方。,重箱読み,Text
"湯桶読み
野天",のてん,屋外。,湯桶読み,Text
"重箱読み
洋梨",ようなし,果樹の一種。,重箱読み,Text
"湯桶読み
白菊",しらぎく,白い花を咲かせる菊。「菊」には、定着した訓読みは存在しない。,湯桶読み,Text
"湯桶読み
枠外",わくがい,一定の範囲の外側。「枠」は日本で作られた漢字なので、音読みは存在しない。,湯桶読み,Text
"湯桶読み
小菊",こぎく,小さい花を咲かせる菊。「菊」には定着した訓読みは存在しない。,湯桶読み,Text
"重箱読み
悪玉",あくだま,人間の悪い部分をよく表すような役回りをする人。,重箱読み,Text
"湯桶読み
弥次",やじ,ののしったりからかったりすることば。「野次」とも書くが、その場合は２文字とも音読みで読むことになる。,湯桶読み,Text
"重箱読み
胴中",どうなか,胴体の中ほど。,重箱読み,Text
"重箱読み
真底",しんそこ,「心底シンそこ」と同じ。,重箱読み,Text
"湯桶読み
横軸",よこじく,水平方向にとった軸。また、時間や物語などで、流れを横断するようなつながり。,湯桶読み,Text
"湯桶読み
辛党",からとう,お酒を好む人。,湯桶読み,Text
"湯桶読み
皮製",かわせい,「革製かわセイ」と同じ。漢字本来の意味からすれば、生のものが「皮」、それを加工したものが「革」なので、「皮製」よりは「革製」の方が適切な書き表し方ということになる。。,湯桶読み,Text
"重箱読み
紋所",もんどころ,家紋のこと。,重箱読み,Text
